latitude,longitude,school_name,school_no,gc,sw,enroll2022_21,enroll,dbn,black,hispanic,asian,multi,native_a,white,iep,poverty_no,grades_final_text,address,cic,yrly_cic_16_22,pct_chronic_absent,s_know_mh_re_ag,co_located,school_tag,split_skool,s_rr,school_type,lead_cbo_partner,school_psychologist_providing,provider,pct_temp_housing
40.621025,-74.029444,P.S. 264 Bay Ridge Elementary School For The Arts,K264,1.0,1.4,417.0,368.0,20K264,11.0,118.0,43.0,8.0,0.0,188.0,71.0,252,"0K,01,02,03,04,05",371 89th Street,4.0,"0,0,2,2,0,0,0",23.6,,K264,District,,,Elementary,,0.0,,4.18848172
40.632143,-74.007533,The School For Future Leaders,K310,1.0,1.0,488.0,475.0,20K310,0.0,50.0,397.0,1.0,0.0,27.0,66.0,431,"0K,01,02,03,04,05",942 62ND STREET,,,11.2,,,District,,,Elementary,,0.0,,
40.613041,-74.002308,New Utrecht High School,K445,15.0,4.6,3572.0,3336.0,20K445,96.0,1183.0,1299.0,6.0,15.0,736.0,585.0,"2,642","09,10,11,12",1601 80 STREET,29.0,"0,8,11,3,1,1,5",43.4,76.0,,District,,38.16770186335404,High school,,0.0,,5.4924823300000005
40.636721,-74.023419,High School of Telecommunication Arts and Technology,K485,5.0,1.8,1269.0,1274.0,20K485,49.0,594.0,355.0,7.0,6.0,236.0,234.0,964,"09,10,11,12",350 67 STREET,8.0,"0,1,0,3,1,1,2",28.6,92.0,K485,District,,70.40572792362768,High school,,0.0,,3.33333351
40.626827,-74.038103,Fort Hamilton High School,K490,19.6,4.0,4678.0,4170.0,20K490,99.0,1324.0,1213.0,20.0,12.0,1431.0,647.0,"2,966","09,10,11,12",8301 SHORE ROAD,15.0,"0,4,3,3,2,1,2",41.6,81.0,,District,,59.90171990171989,High school,,0.0,,4.57360633
40.64195,-74.019299,P.S. 503: The School of Discovery,K503,1.0,0.8,857.0,738.0,20K503,5.0,547.0,134.0,4.0,2.0,46.0,190.0,681,"PK,0K,01,02,03,04,05",330 59 STREET,2.0,"0,0,0,0,1,1,0",35.1,,K314,District,,,Elementary,SCO Family of Services,0.0,NYU Langone FHC,28.19499373
40.621299,-73.982583,Franklin Delano Roosevelt High School,K505,15.0,2.0,3304.0,3199.0,20K505,312.0,1243.0,1111.0,14.0,19.0,485.0,561.0,"2,518","09,10,11,12",5800 20 AVENUE,43.0,"3,5,10,13,3,1,8",49.9,82.0,,District,,61.31147540983607,High school,,0.0,Interborough,3.77014279
40.64195,-74.019299,P.S. 506: The School of Journalism & Technology,K506,2.0,0.6,667.0,535.0,20K506,5.0,336.0,156.0,1.0,2.0,30.0,124.0,496,"PK,0K,01,02,03,04,05",330 59 STREET,5.0,"0,0,2,2,1,0,0",31.2,,K314,District,,,Elementary,SCO Family of Services,0.0,NYU Langone FHC,9.409593789999999
40.6351,-73.982424,Urban Assembly School for Leadership and Empowerment,K609,2.0,1.0,577.0,535.0,20K609,57.0,103.0,257.0,5.0,7.0,102.0,79.0,458,"06,07,08,09,10,11,12",4200 16 AVENUE,14.0,"1,7,3,2,0,0,1",55.8,74.0,K223,District,,78.2442748091603,Secondary School,,0.0,,9.558823700000001
40.606994,-73.986678,The Academy of Talented Scholars,K682,1.0,1.6,385.0,342.0,20K682,9.0,24.0,110.0,5.0,0.0,194.0,85.0,195,"0K,01,02,03,04,05",50 AVENUE P,1.0,"0,0,0,0,0,0,1",16.4,,K237,District,,,Elementary,,0.0,,
40.606994,-73.986678,Brooklyn School of Inquiry,K686,1.0,0.2,523.0,471.0,20K686,33.0,19.0,125.0,18.0,1.0,275.0,44.0,143,"0K,01,02,03,04,05,06,07,08",50 AVENUE P,3.0,"0,0,1,2,0,0,0",18.6,,K237,District,,1.2195121951219512,K-8,,0.0,,1.4861995399999999
40.606739,-74.007469,P.S. 748 Brooklyn School for Global Scholars,K748,1.0,1.0,495.0,465.0,20K748,4.0,127.0,207.0,6.0,2.0,119.0,69.0,370,"0K,01,02,03,04,05",1664 BENSON AVENUE,1.0,"0,1,0,0,0,0,0",13.4,,,District,,,Elementary,,0.0,,3.19829434
,,MS 936 Arts Off 3rd,K936,0.4,1.0,148.0,304.0,20K936,1.0,214.0,39.0,1.0,1.0,46.0,63.0,245,,,1.0,"0,0,0,0,0,1,0",12.5,92.0,K746,District,,100.0,,,,,5.26315793
,,Sunset School of Cultural Learning,K939,0.0,0.0,65.0,111.0,20K939,3.0,82.0,18.0,0.0,0.0,8.0,20.0,94,,,,,29.3,,K746,District,,,,,,,13.675214350000001
40.639518,-74.020343,"School of Math, Science, and Healthy Living",K971,1.0,1.2,254.0,233.0,20K971,0.0,119.0,91.0,1.0,0.0,22.0,39.0,204,"0K,01,02,03,04,05",6214 4TH AVENUE,3.0,"0,2,1,0,0,0,0",34.0,,,District,,,Elementary,,0.0,,4.48979586
40.578192,-73.980387,P.S. 90 Edna Cohen School,K090,1.0,1.4,519.0,499.0,21K090,109.0,245.0,72.0,6.0,2.0,65.0,79.0,394,"PK,0K,01,02,03,04,05",2840 WEST  12 STREET,5.0,"0,1,0,0,1,0,3",58.2,,,District,,,Elementary,,0.0,,14.90565985
40.595996,-73.974664,P.S. 095 The Gravesend,K095,2.0,1.6,997.0,945.0,21K095,54.0,325.0,327.0,6.0,11.0,221.0,158.0,676,"PK,0K,01,02,03,04,05,06,07,08",345 VAN SICKLEN STREET,6.0,"0,1,2,1,0,1,1",27.5,86.0,,District,,98.66071428571428,K-8,,0.0,,3.3195022499999998
40.608135,-73.984985,I.S. 096 Seth Low,K096,3.2,2.6,814.0,788.0,21K096,53.0,284.0,222.0,4.0,4.0,221.0,194.0,624,"06,07,08",99 AVENUE P,,,40.0,85.0,K096,District,,84.96815286624204,Junior High-Intermediate-Middle,United Community Schools (UFT),0.0,,8.08314085
40.601191,-73.98557,P.S. 97 The Highlawn,K097,1.5,0.6,710.0,763.0,21K097,8.0,169.0,402.0,9.0,1.0,174.0,120.0,470,"PK,0K,01,02,03,04,05",1855 STILLWELL AVENUE,2.0,"0,0,0,1,0,0,1",24.6,,,District,,,Elementary,,0.0,,3.46598215
40.583893,-73.954047,I.S. 98 Bay Academy,K098,3.0,1.6,1661.0,1542.0,21K098,33.0,126.0,497.0,8.0,8.0,823.0,173.0,855,"06,07,08",1401 EMMONS AVENUE,5.0,"0,1,1,1,0,2,0",22.5,88.0,,District,,88.49441157133465,Junior High-Intermediate-Middle,,0.0,,0.43750000000000006
40.621474,-73.966031,P.S. 099 Isaac Asimov,K099,1.0,0.8,843.0,800.0,21K099,40.0,153.0,351.0,5.0,3.0,248.0,102.0,615,"PK,0K,01,02,03,04,05,06,07,08",1120 EAST  10 STREET,0.0,"0,0,0,0,0,0,0",42.4,88.0,,District,,94.4,K-8,,0.0,,4.33213003
40.577591,-73.97083,P.S. 100 The Coney Island School,K100,1.0,1.0,685.0,625.0,21K100,20.0,40.0,31.0,8.0,3.0,523.0,94.0,324,"PK,0K,01,02,03,04,05",2951 WEST  3 STREET,1.0,"0,0,0,0,1,0,0",30.2,,K100,District,,,Elementary,,0.0,,4.59940657
40.597379,-73.991962,P.S. 101 The Verrazano,K101,1.6,1.4,966.0,994.0,21K101,11.0,155.0,538.0,10.0,3.0,277.0,199.0,614,"PK,0K,01,02,03,04,05",2360 BENSON AVENUE,0.0,"0,0,0,0,0,0,0",23.1,,,District,,,Elementary,,0.0,,0.76923077
40.622671,-73.978472,P.S. 121 Nelson A. Rockefeller,K121,2.0,1.2,315.0,316.0,21K121,22.0,127.0,53.0,5.0,2.0,106.0,84.0,229,"PK,0K,01,02,03,04,05,06,07,08",5301 20 AVENUE,4.0,"0,1,3,0,0,0,0",28.8,96.0,,District,,81.48148148148148,K-8,,0.0,,5.57275526
40.60498,-73.995084,P.S. 128 Bensonhurst,K128,1.0,1.4,424.0,425.0,21K128,5.0,99.0,130.0,0.0,5.0,186.0,72.0,324,"PK,0K,01,02,03,04,05",2075 84 STREET,2.0,"0,0,2,0,0,0,0",38.1,,K128,District,,,Elementary,,0.0,,3.2051283899999996
40.601179,-73.960027,P.S. 153 Homecrest,K153,1.0,1.2,546.0,534.0,21K153,9.0,196.0,118.0,4.0,20.0,186.0,94.0,410,"PK,0K,01,02,03,04,05",1970 HOMECREST AVENUE,5.0,"0,0,0,4,0,0,1",47.9,,,District,,,Elementary,,0.0,,4.0492959299999995
40.608169,-73.974425,P.S. 177 The Marlboro,K177,1.0,0.8,933.0,876.0,21K177,7.0,271.0,273.0,3.0,2.0,319.0,151.0,638,"PK,0K,01,02,03,04,05",346 AVENUE P,0.0,"0,0,0,0,0,0,0",48.0,,,District,,,Elementary,United Community Schools (UFT),0.0,,4.25531901
40.576733,-74.000489,P.S. 188 Michael E. Berdy,K188,1.0,0.8,306.0,261.0,21K188,149.0,80.0,9.0,6.0,3.0,14.0,61.0,238,"PK,0K,01,02,03,04,05",3314 NEPTUNE AVENUE,52.0,"1,0,21,23,3,1,3",76.8,,,District,,,Elementary,"Replications, Inc.",0.0,NYU Langone FHC,10.10830328
40.61631,-73.963026,P.S. 199 Frederick Wachtel,K199,1.0,1.2,535.0,519.0,21K199,40.0,97.0,127.0,5.0,4.0,246.0,120.0,428,"PK,0K,01,02,03,04,05",1100 ELM AVENUE,,,44.8,,,District,,,Elementary,,0.0,,5.6569341600000005
40.5868,-73.961191,P.S. 209 Margaret Mead,K209,1.0,1.2,686.0,664.0,21K209,17.0,165.0,186.0,9.0,4.0,279.0,139.0,497,"PK,0K,01,02,03,04,05,06,07,08",2609 EAST  7 STREET,3.0,"0,1,2,0,0,0,0",24.0,83.0,,District,,100.0,K-8,The Leadership Program,0.0,,4.323570429999999
40.587612,-73.985368,P.S. 212 Lady Deborah Moody,K212,0.6,1.2,609.0,586.0,21K212,58.0,217.0,200.0,3.0,3.0,104.0,142.0,494,"PK,0K,01,02,03,04,05",87 BAY  49 STREET,12.0,"0,2,8,0,0,1,1",43.1,,,District,,,Elementary,,0.0,,5.63607067
40.602722,-73.970171,P.S. 215 Morris H. Weiss,K215,2.0,0.0,752.0,714.0,21K215,10.0,193.0,201.0,6.0,2.0,302.0,103.0,477,"PK,0K,01,02,03,04,05",415 AVENUE S,11.0,"1,2,4,2,1,0,1",40.2,,K215,District,,,Elementary,,0.0,,3.22580636
40.59,-73.969647,P.S. 216 Arturo Toscanini,K216,1.0,0.6,697.0,667.0,21K216,27.0,143.0,194.0,4.0,10.0,288.0,123.0,503,"PK,0K,01,02,03,04,05",350 AVENUE X,3.0,"0,2,0,0,1,0,0",43.3,,,District,,,Elementary,,0.0,,4.75524478
40.58026,-73.955856,P.S. K225 - The Eileen E. Zaglin,K225,1.0,1.8,954.0,878.0,21K225,17.0,284.0,197.0,0.0,14.0,364.0,151.0,691,"PK,0K,01,02,03,04,05,06,07,08",1075 OCEAN VIEW AVENUE,,,50.4,90.0,K225,District,,96.16519174041298,K-8,,0.0,,3.22906151
40.615405,-73.977099,P.S. 226 Alfred De B. Mason,K226,2.0,1.4,943.0,888.0,21K226,10.0,303.0,250.0,5.0,10.0,310.0,163.0,718,"PK,0K,01,02,03,04,05,06,07,08",6006 23 AVENUE,7.0,"0,0,0,0,0,1,6",37.5,86.0,,District,,90.06849315068493,K-8,The Leadership Program,0.0,,7.700534909999999
40.60066,-73.976801,I.S. 228 David A. Boody,K228,1.0,2.9,1591.0,1556.0,21K228,51.0,357.0,467.0,7.0,11.0,660.0,226.0,"1,166","06,07,08",228 AVENUE S,5.0,"0,0,1,1,0,1,2",29.4,82.0,,District,,98.95765472312704,Junior High-Intermediate-Middle,The Leadership Program,0.0,,3.55067775
40.608801,-73.964586,P.S. 238 Anne Sullivan,K238,2.0,0.6,607.0,576.0,21K238,14.0,268.0,125.0,4.0,0.0,165.0,122.0,471,"PK,0K,01,02,03,04,05,06,07,08",1633 EAST  8 STREET,6.0,"0,1,3,1,1,0,0",43.3,76.0,K238,District,,96.81528662420382,K-8,,0.0,,4.8859935299999995
40.57864,-73.992447,Mark Twain I.S. 239 for the Gifted & Talented,K239,2.0,0.6,1334.0,1241.0,21K239,116.0,127.0,340.0,52.0,6.0,576.0,184.0,520,"06,07,08",2401 NEPTUNE AVENUE,3.0,"0,0,2,1,0,0,0",14.9,69.0,,District,,90.22801302931596,Junior High-Intermediate-Middle,,0.0,,2.18579229
40.580237,-73.961962,P.S. 253,K253,1.0,0.6,869.0,831.0,21K253,9.0,308.0,284.0,4.0,7.0,219.0,139.0,670,"PK,0K,01,02,03,04,05",601 OCEANVIEW AVENUE,3.0,"0,0,1,0,0,1,1",37.0,,,District,,,Elementary,,0.0,,4.60829511
40.594648,-73.993565,I.S. 281 Joseph B Cavallaro,K281,3.0,1.6,1189.0,1172.0,21K281,75.0,316.0,460.0,6.0,6.0,307.0,212.0,952,"06,07,08",8787 24 AVENUE,36.0,"0,7,6,10,5,2,6",25.2,81.0,K281,District,,89.37282229965156,Junior High-Intermediate-Middle,,0.0,,4.66448441
40.574029,-73.992393,P.S. 288 The Shirley Tanyhill,K288,2.0,1.0,550.0,550.0,21K288,315.0,201.0,15.0,0.0,1.0,18.0,150.0,516,"PK,0K,01,02,03,04,05,06,07,08",2950 WEST  25 STREET,8.0,"0,0,3,1,2,1,1",66.8,77.0,,District,,37.8698224852071,K-8,Counseling in Schools,0.0,,9.44741517
40.582518,-73.972009,I.S. 303 Herbert S. Eisenberg,K303,1.0,1.2,525.0,425.0,21K303,49.0,143.0,107.0,2.0,2.0,122.0,75.0,353,"06,07,08",501 WEST AVENUE,,,39.9,87.0,K303,District,,98.04878048780488,Junior High-Intermediate-Middle,,0.0,,9.129511560000001
40.574666,-73.99577,P.S. 329 Surfside,K329,1.0,0.4,357.0,331.0,21K329,185.0,88.0,16.0,3.0,29.0,10.0,76.0,Above 95,"PK,0K,01,02,03,04,05",2929 WEST  30 STREET,4.0,"2,1,0,1,0,0,0",64.8,,K329,District,,,Elementary,no_cbo,0.0,NYU Langone FHC,14.60055113
40.593028,-73.986313,International High School at Lafayette,K337,2.0,1.2,317.0,349.0,21K337,12.0,194.0,63.0,1.0,3.0,74.0,7.0,302,"09,10,11,12",2630 BENSON AVENUE,0.0,"0,0,0,0,0,0,0",38.9,91.0,K400,District,,82.89085545722715,High school,,0.0,,53.58166099
40.582518,-73.972009,Rachel Carson High School for Coastal Studies,K344,4.0,1.0,574.0,594.0,21K344,60.0,123.0,100.0,4.0,7.0,288.0,93.0,414,"09,10,11,12",521 WEST AVENUE,10.0,"0,2,2,2,1,0,3",52.1,86.0,K303,District,,60.38394415357766,High school,,0.0,,3.7581700799999997
40.593028,-73.986313,High School of Sports Management,K348,1.0,0.2,277.0,329.0,21K348,69.0,139.0,58.0,3.0,6.0,54.0,78.0,234,"09,10,11,12",2630 BENSON AVENUE,2.0,"0,1,0,0,0,1,0",58.5,80.0,K400,District,,77.46913580246914,High school,,0.0,,8.10810775
40.582627,-73.968733,Abraham Lincoln High School,K410,7.0,3.2,1817.0,1989.0,21K410,792.0,577.0,305.0,9.0,21.0,269.0,361.0,"1,545","09,10,11,12",2800 OCEAN PARKWAY,23.0,"2,6,6,6,0,1,2",54.2,83.0,K410,District,,76.98032961190856,High school,,0.0,NYU Langone FHC,8.79839137
40.593028,-73.986313,Kingsborough Early College School,K468,1.0,0.2,754.0,739.0,21K468,169.0,280.0,61.0,10.0,3.0,206.0,141.0,523,"06,07,08,09,10,11,12",2630 BENSON AVENUE,1.0,"0,0,0,0,0,0,1",54.6,77.0,K400,District,,68.41379310344827,Secondary School,,0.0,,5.725698919999999
40.619671,-73.959141,Edward R. Murrow High School,K525,15.4,1.8,3691.0,3659.0,21K525,661.0,743.0,975.0,58.0,22.0,1101.0,670.0,"2,441","09,10,11,12",1600 AVENUE L,59.0,"3,3,21,10,2,2,18",39.7,80.0,K525,District,,66.20119692220005,High school,,0.0,Jewish Board for Children and Family Services,7.89690167
40.58807,-73.981925,John Dewey High School,K540,11.6,0.8,2276.0,2196.0,21K540,553.0,624.0,613.0,14.0,14.0,358.0,355.0,"1,847","09,10,11,12",50 AVENUE X,22.0,"1,5,4,5,0,3,4",38.1,81.0,K540,District,,50.11899095668729,High school,,0.0,,7.87437409
40.593028,-73.986313,Life Academy High School for Film and Music,K559,2.0,0.2,254.0,263.0,21K559,55.0,140.0,24.0,5.0,2.0,37.0,57.0,213,"09,10,11,12",2630 BENSON AVENUE,1.0,"0,0,0,1,0,0,0",58.7,78.0,K400,District,,61.90476190476191,High school,,0.0,,10.67615673
40.593028,-73.986313,Leaders High School,K572,1.0,3.2,400.0,378.0,21K572,54.0,152.0,74.0,3.0,1.0,88.0,77.0,281,"09,10,11,12",2630 BENSON AVENUE,2.0,"0,0,0,1,0,0,1",59.6,89.0,K400,District,,70.73170731707317,High school,,0.0,,6.835442780000001
40.583263,-73.963764,William E. Grady Career and Technical Education High School,K620,4.0,2.0,511.0,581.0,21K620,242.0,168.0,60.0,4.0,2.0,97.0,209.0,468,"09,10,11,12",25 BRIGHTON  4TH ROAD,8.0,"1,2,5,0,0,0,0",63.1,87.0,,District,,72.12230215827337,High school,,0.0,,8.6440675
40.60498,-73.995084,Brooklyn Studio Secondary School,K690,6.8,0.0,963.0,908.0,21K690,31.0,296.0,191.0,4.0,3.0,382.0,179.0,681,"06,07,08,09,10,11,12",8310 21ST AVENUE,10.0,"1,1,0,7,1,0,0",29.8,85.0,K128,District,,85.88888888888889,Secondary School,,0.0,,3.50690745
40.576976,-73.985413,Liberation Diploma Plus,K728,2.0,1.0,213.0,194.0,21K728,93.0,71.0,6.0,2.0,0.0,21.0,79.0,176,"09,10,11,12",2865 WEST 19TH STREET,12.0,"0,0,0,2,5,1,4",,100.0,,Transfer,,58.88888888888889,High school,,0.0,,10.43478251
40.593232,-73.938107,J.H.S. 014 Shell Bank,K014,3.0,0.2,528.0,469.0,22K014,174.0,97.0,72.0,2.0,2.0,122.0,149.0,424,"06,07,08",2424 BATCHELDER STREET,11.0,"1,2,0,7,0,0,1",52.7,77.0,K014,District,,82.31441048034934,Junior High-Intermediate-Middle,,0.0,,12.64591366
40.588372,-73.940135,P.S. 052 Sheepshead Bay,K052,0.6,1.6,762.0,711.0,22K052,95.0,103.0,126.0,11.0,4.0,372.0,116.0,573,"PK,0K,01,02,03,04,05",2675 EAST  29 STREET,3.0,"0,0,1,1,0,0,1",48.0,,,District,,,Elementary,,0.0,,5.29032275
40.620537,-73.912914,J.H.S. 078 Roy H. Mann,K078,2.0,0.4,511.0,500.0,22K078,284.0,75.0,49.0,8.0,1.0,82.0,143.0,338,"06,07,08",1420 EAST  68 STREET,,,38.8,87.0,K078,District,,90.38076152304608,Junior High-Intermediate-Middle,,0.0,,10.40145978
40.635842,-73.933099,P.S. 109,K109,2.0,1.6,506.0,476.0,22K109,367.0,66.0,21.0,6.0,9.0,7.0,142.0,398,"0K,01,02,03,04,05,06,07,08",1001 EAST  45 STREET,15.0,"0,1,3,8,0,1,2",50.8,79.0,K395,District,,80.44692737430168,K-8,NEW YORK EDGE INC,0.0,,22.86245376
40.626038,-73.938733,P.S. 119 Amersfort,K119,0.4,1.4,423.0,396.0,22K119,225.0,48.0,99.0,9.0,1.0,14.0,59.0,272,"0K,01,02,03,04,05",3829 AVENUE K,1.0,"0,0,0,1,0,0,0",40.2,,,District,,,Elementary,,0.0,,5.62347174
40.632145,-73.97318,P.S. K134,K134,1.0,1.4,571.0,519.0,22K134,13.0,37.0,230.0,5.0,8.0,226.0,81.0,446,"PK,0K,01,02,03,04,05",4001 18 AVENUE,,,26.8,,,District,,,Elementary,,0.0,,2.79329605
40.64134,-73.965862,P.S. 139 Alexine A. Fenty,K139,2.0,1.0,834.0,766.0,22K139,152.0,319.0,112.0,42.0,12.0,129.0,128.0,540,"PK,0K,01,02,03,04,05",330 RUGBY ROAD,5.0,"0,3,0,1,1,0,0",41.1,,,District,,,Elementary,,0.0,Brooklyn Center for Families in Crisis (BCFC),9.52986032
40.632619,-73.954269,School of Science & Technology,K152,1.0,0.8,558.0,511.0,22K152,277.0,137.0,51.0,11.0,7.0,28.0,110.0,393,"PK,0K,01,02,03,04,05",725 EAST  23 STREET,,,46.4,,K152,District,,,Elementary,The Leadership Program,0.0,,7.2490707
40.62208,-73.950321,P.S. 193 Gil Hodges,K193,1.0,1.8,585.0,484.0,22K193,139.0,76.0,75.0,10.0,25.0,158.0,84.0,376,"PK,0K,01,02,03,04,05",2515 AVENUE L,0.0,"0,0,0,0,0,0,0",39.9,,,District,,,Elementary,,0.0,,4.69924808
40.598069,-73.934163,P.S. 194 Raoul Wallenberg,K194,1.0,0.4,505.0,487.0,22K194,207.0,107.0,86.0,4.0,5.0,78.0,129.0,414,"PK,0K,01,02,03,04,05",3117 AVENUE W,11.0,"0,1,4,3,2,1,0",59.2,,,District,,,Elementary,,0.0,,13.873873649999998
40.580161,-73.943498,P.S. 195 Manhattan Beach,K195,0.0,1.2,401.0,324.0,22K195,3.0,4.0,5.0,2.0,0.0,310.0,29.0,105,"PK,0K,01,02,03,04,05",131 IRWIN STREET,7.0,"0,1,4,0,1,1,0",29.2,,,District,,,Elementary,,0.0,,2.0833334
40.612339,-73.951398,P.S. 197 - The Kings Highway Academy,K197,1.0,1.8,855.0,864.0,22K197,74.0,89.0,211.0,10.0,7.0,472.0,129.0,563,"PK,0K,01,02,03,04,05",1599 EAST  22 STREET,0.0,"0,0,0,0,0,0,0",41.0,,,District,,,Elementary,,0.0,,10.42345241
40.637601,-73.937083,P.S. 198 Brooklyn,K198,1.0,0.6,326.0,303.0,22K198,248.0,37.0,10.0,2.0,3.0,3.0,69.0,232,"PK,0K,01,02,03,04,05",4105 FARRAGUT ROAD,3.0,"0,0,1,1,1,0,0",50.3,,,District,,,Elementary,CAMBA,0.0,,9.55414027
40.622108,-73.925732,P.S. 203 Floyd Bennett School,K203,1.0,0.8,543.0,548.0,22K203,365.0,60.0,69.0,11.0,4.0,39.0,126.0,358,"PK,0K,01,02,03,04,05",5101 AVENUE M,19.0,"0,6,3,9,1,0,0",47.3,,,District,,,Elementary,,0.0,,7.081174110000001
40.596876,-73.948453,P.S. 206 Joseph F Lamb,K206,3.0,1.6,1517.0,1471.0,22K206,23.0,156.0,626.0,16.0,7.0,642.0,195.0,"1,054","PK,0K,01,02,03,04,05,06,07,08",2200 GRAVESEND NECK ROAD,19.0,"1,6,4,2,1,0,5",30.0,100.0,,District,,4.615384615384616,K-8,,0.0,,2.81229559
40.613981,-73.930485,P.S. 207 Elizabeth G. Leary,K207,2.0,0.0,1016.0,922.0,22K207,285.0,133.0,206.0,29.0,7.0,262.0,153.0,534,"PK,0K,01,02,03,04,05,06,07,08",4011 FILLMORE AVENUE,2.0,"0,0,1,1,0,0,0",30.3,73.0,,District,,91.48936170212764,K-8,,0.0,,1.44478846
40.633482,-73.966442,P.S. 217 Colonel David Marcus School,K217,1.0,0.6,1049.0,915.0,22K217,58.0,140.0,517.0,16.0,17.0,167.0,119.0,669,"PK,0K,01,02,03,04,05",1100 NEWKIRK AVENUE,3.0,"0,3,0,0,0,0,0",43.5,,,District,,,Elementary,,0.0,,5.0955414800000005
40.614005,-73.939205,P.S. 222 Katherine R. Snyder,K222,1.0,1.8,779.0,706.0,22K222,109.0,113.0,201.0,20.0,7.0,254.0,161.0,388,"PK,0K,01,02,03,04,05",3301 QUENTIN ROAD,1.0,"0,0,0,1,0,0,0",19.0,,,District,,,Elementary,,0.0,,1.4025245800000001
40.604447,-73.955217,J.H.S. 234 Arthur W. Cunningham,K234,3.0,1.2,1406.0,1298.0,22K234,132.0,191.0,382.0,10.0,14.0,567.0,199.0,980,"06,07,08",1875 EAST  17 STREET,5.0,"0,1,0,2,1,0,1",29.6,73.0,,District,,72.26162332545312,Junior High-Intermediate-Middle,,0.0,,6.566738340000001
40.615494,-73.912005,P.S. 236 Mill Basin,K236,1.0,1.4,565.0,528.0,22K236,82.0,63.0,93.0,26.0,2.0,262.0,80.0,209,"PK,0K,01,02,03,04,05",6302 AVENUE U,1.0,"1,0,0,0,0,0,0",30.3,,K236,District,,,Elementary,,0.0,,2.02205889
40.623788,-73.946836,Andries Hudde,K240,2.0,1.2,584.0,488.0,22K240,277.0,96.0,71.0,0.0,8.0,36.0,135.0,427,"06,07,08",2500 NOSTRAND AVENUE,12.0,"0,3,4,2,0,1,2",47.1,75.0,K240,District,,89.3970893970894,Junior High-Intermediate-Middle,,0.0,,19.0114066
40.644927,-73.962743,P.S. 245,K245,1.0,1.2,259.0,240.0,22K245,121.0,102.0,3.0,1.0,9.0,4.0,59.0,221,"PK,0K,01,02,03,04,05",249 EAST 17TH STREET,1.0,"0,1,0,0,0,0,0",29.7,,,District,,,Elementary,,0.0,,6.47773296
40.63195,-73.923894,P.S. 251 Paerdegat,K251,1.0,0.6,390.0,335.0,22K251,231.0,41.0,16.0,4.0,26.0,16.0,74.0,277,"PK,0K,01,02,03,04,05",1037 EAST  54 STREET,5.0,"0,2,1,1,0,0,1",56.5,,,District,,,Elementary,,0.0,,8.9430891
40.591103,-73.95155,P.S. 254 Dag Hammarskjold,K254,1.0,1.4,680.0,622.0,22K254,9.0,46.0,172.0,8.0,2.0,384.0,78.0,373,"PK,0K,01,02,03,04,05",1801 AVENUE Y,1.0,"0,1,0,0,0,0,0",36.5,,,District,,,Elementary,,0.0,,4.02476788
40.604461,-73.955891,P.S. 255 Barbara Reing School,K255,2.0,0.8,801.0,777.0,22K255,26.0,91.0,213.0,7.0,10.0,428.0,140.0,598,"PK,0K,01,02,03,04,05",1866 EAST  17 STREET,1.0,"0,0,0,0,0,0,1",36.1,,,District,,,Elementary,,0.0,,5.50996475
40.595798,-73.92785,P.S. 277 Gerritsen Beach,K277,1.0,1.4,364.0,353.0,22K277,13.0,53.0,76.0,4.0,1.0,206.0,81.0,168,"PK,0K,01,02,03,04,05",2529 GERRITSEN AVENUE,4.0,"1,0,0,1,1,0,1",29.3,,,District,,,Elementary,,0.0,,
40.606745,-73.938721,J.H.S. 278 Marine Park,K278,5.0,1.4,1261.0,1189.0,22K278,418.0,186.0,192.0,26.0,9.0,350.0,232.0,808,"06,07,08",1925 STUART STREET,4.0,"0,2,1,0,1,0,0",35.0,68.0,,District,,79.76190476190477,Junior High-Intermediate-Middle,,0.0,,6.7755103100000005
40.622442,-73.909554,P.S. 312 Bergen Beach,K312,1.0,1.8,704.0,647.0,22K312,231.0,109.0,48.0,13.0,5.0,240.0,135.0,361,"PK,0K,01,02,03,04,05",7103 AVENUE T,1.0,"0,0,0,1,0,0,0",35.9,,,District,,,Elementary,,0.0,,8.529412
40.632619,-73.954269,P.S. K315,K315,1.0,0.8,555.0,528.0,22K315,260.0,140.0,61.0,12.0,8.0,47.0,115.0,451,"PK,0K,01,02,03,04,05",2310 GLENWOOD ROAD,5.0,"0,1,0,3,0,0,1",41.9,,K152,District,,,Elementary,The Leadership Program,0.0,,14.28571492
40.628417,-73.92825,P.S. 326,K326,1.0,1.2,142.0,150.0,22K326,109.0,13.0,18.0,3.0,4.0,3.0,22.0,103,"PK,0K,01,02",1800 UTICA AVENUE,1.0,"0,0,0,1,0,0,0",39.0,,,District,,,Early Childhood,,0.0,,
40.637625,-73.947672,P.S. 361 East Flatbush Early Childhood School,K361,2.0,0.8,483.0,429.0,22K361,301.0,74.0,32.0,0.0,3.0,19.0,109.0,360,"PK,0K,01,02",1957 NOSTRAND AVENUE,5.0,"0,1,1,0,0,0,3",48.8,,,District,,,Elementary,,0.0,,20.65217346
40.623788,-73.946836,I. S. 381,K381,1.0,1.0,316.0,326.0,22K381,188.0,58.0,28.0,12.0,5.0,34.0,67.0,204,"06,07,08",2500 NOSTRAND AVENUE,0.0,"0,0,0,0,0,0,0",38.1,80.0,K240,District,,86.83385579937304,Junior High-Intermediate-Middle,,0.0,,7.27272704
